"x","y","dd","df.ahy","df.hy","abun","post","rel.abun"
-107.8334,53.4999,-111.400001525879,-123.400001449585,-123.400001449585,4.22259712219238,0.000102546035507564,0.0728987824260833
-107.5001,53.4999,-111.199996948242,-123.20999710083,-123.20999710083,7.1745080947876,0.000174233378308988,0.12386047957721
-107.1667,53.4999,-110.309997558594,-122.364497680664,-122.364497680664,6.92223882675171,0.000168107003339064,0.119505310956769
-106.8334,53.4999,-109.849998474121,-121.927498550415,-121.927498550415,5.30148792266846,0.000128746966151158,0.0915247188934896
-106.5001,53.4999,-109.75,-121.8325,-121.8325,6.17709589004517,0.000150011160464514,0.106641186995282
-106.1667,53.4999,-109.410003662109,-121.509503479004,-121.509503479004,3.56873607635498,8.6666979068326e-05,0.0616105461255186
-105.8334,53.4999,-109.069999694824,-121.186499710083,-121.186499710083,2.09421801567078,5.08582156386385e-05,0.0361545132200306
-105.5001,53.4999,-108.940002441406,-121.063002319336,-121.063002319336,1.64491105079651,3.9946767863609e-05,0.0283976920677709
-105.1667,53.4999,-108.699996948242,-120.83499710083,-120.83499710083,1.40126705169678,3.40298580898644e-05,0.0241914298159342
-104.8334,53.4999,-108.209999084473,-120.369499130249,-120.369499130249,1.2047530412674,2.92575030419923e-05,0.0207988181896252
-104.5001,53.4999,-107.680000305176,-119.866000289917,-119.866000289917,2.77593994140625,6.74138752906913e-05,0.0479237388650948
-104.1667,53.4999,-106.919998168945,-119.143998260498,-119.143998260498,2.23323011398315,5.42341331503051e-05,0.0385544136642875
-103.8334,53.4999,-106.519996643066,-118.763996810913,-118.763996810913,4.75110721588135,0.000115380936225109,0.0820229638752993
-103.5001,53.4999,-106.139999389648,-118.402999420166,-118.402999420166,6.57546377182007,0.000159685549416958,0.113518597436932
-103.1667,53.4999,-105.730003356934,-118.013503189087,-118.013503189087,7.69871807098389,0.000186963850403976,0.132910423934789
-102.8334,53.4999,-105.569999694824,-117.861499710083,-117.861499710083,14.5144100189209,0.000352483356119662,0.250576312964216
-102.5001,53.4999,-107.569999694824,-119.761499710083,-119.761499710083,19.2319145202637,0.000467048248318191,0.33201916064439
-102.1667,53.4999,-106.269996643066,-118.526496810913,-118.526496810913,23.7108745574951,0.000575820073269472,0.409343784282587
-101.8334,53.4999,-104.75,-117.0825,-117.0825,19.1397933959961,0.000464811081047249,0.330428784484767
-101.5001,53.4999,-104.680000305176,-117.016000289917,-117.016000289917,15.8956279754639,0.000386026320678356,0.274421615839038
-101.1667,53.4999,-104.400001525879,-116.750001449585,-116.750001449585,15.5486068725586,0.000377598891465804,0.268430654554809
-100.8334,53.4999,-103.959999084473,-116.331999130249,-116.331999130249,16.7178401947021,0.000405993795904831,0.288616261443115
-100.5001,53.4999,-103.680000305176,-116.066000289917,-116.066000289917,16.3907203674316,0.000398049670417175,0.282968875148524
-100.1667,53.4999,-103.440002441406,-115.838002319336,-115.838002319336,16.0031585693359,0.000388637707883496,0.276278020591845
-99.8334,53.4999,-103.339996337891,-115.742996520996,-115.742996520996,14.8773727416992,0.000361297928569004,0.256842489866942
-99.5001,53.4999,-102.940002441406,-115.363002319336,-115.363002319336,14.6034440994263,0.000354645554339545,0.252113394498506
-99.1667,53.4999,-102.029998779297,-114.498498840332,-114.498498840332,12.316948890686,0.000299117875027906,0.212639413932325
-98.8334,53.4999,-101.610000610352,-114.099500579834,-114.099500579834,12.2271661758423,0.00029693749617624,0.211089407998626
-98.5001,53.4999,-101.25,-113.7575,-113.7575,12.3863134384155,0.000300802397412732,0.213836921278323
-98.1667,53.4999,-100.879997253418,-113.405997390747,-113.405997390747,12.0112562179565,0.000291694109329926,0.207361945352281
-95.5001,53.4999,-98.7600021362305,-111.392002029419,-111.392002029419,9.13724994659424,0.000221898687075893,0.157745192485632
-95.1668,53.4999,-98.3099975585938,-110.964497680664,-110.964497680664,8.11052227020264,0.00019696454116685,0.140019798533474
-94.8334,53.4999,-97.9599990844727,-110.631999130249,-110.631999130249,7.5274338722229,0.000182804202912218,0.129953378974739
-94.5001,53.4999,-97.4800033569336,-110.176003189087,-110.176003189087,8.00689125061035,0.000194447855367264,0.138230715907015
-94.1668,53.4999,-95.0899963378906,-107.905496520996,-107.905496520996,7.52171421051025,0.000182665300569394,0.129854634916834
-93.8334,53.4999,-95.0299987792969,-107.848498840332,-107.848498840332,5.75438213348389,0.000139745530418481,0.0993434701455923
-93.5001,53.4999,-94.6500015258789,-107.487501449585,-107.487501449585,2.26596689224243,5.50291478601233e-05,0.0391195803630265
-93.1668,53.4999,-94.4599990844727,-107.306999130249,-107.306999130249,2.74296998977661,6.66131979509738e-05,0.0473545466687056
-92.8334,53.4999,-94.2699966430664,-107.126496810913,-107.126496810913,2.8017680644989,6.80411128772071e-05,0.0483696347607534
-118.8334,53.1666,-113.529998779297,-125.423498840332,-125.423498840332,0.705120980739594,1.71239071679441e-05,0.0121731861864941
-118.5001,53.1666,-113.889999389648,-125.765499420166,-125.765499420166,1.09823405742645,2.66706828497994e-05,0.0189598778402232
-118.1667,53.1666,-116.339996337891,-128.092996520996,-128.092996520996,1.43296504020691,3.47996457255815e-05,0.0247386628814805
-117.8334,53.1666,-116.569999694824,-128.311499710083,-128.311499710083,1.14964294433594,2.79191508873296e-05,0.0198473992288694
-117.5001,53.1666,-117.120002746582,-128.834002609253,-128.834002609253,1.84605705738068,4.48316112281294e-05,0.0318702703283845
-117.1667,53.1666,-115.680000305176,-127.466000289917,-127.466000289917,2.35731601715088,5.72475670782899e-05,0.0406966287502656
-116.8334,53.1666,-114.610000610352,-126.449500579834,-126.449500579834,2.77183294296265,6.73141365763314e-05,0.0478528357745795
-116.5001,53.1666,-114.519996643066,-126.363996810913,-126.363996810913,2.41069507598877,5.85438808644625e-05,0.0416181631244263
-116.1667,53.1666,-114.839996337891,-126.667996520996,-126.667996520996,2.77289390563965,6.73399021213738e-05,0.0478711522004934
-115.8334,53.1666,-114.050003051758,-125.91750289917,-125.91750289917,3.25700688362122,7.90966161040696e-05,0.0562288632561004
-115.5001,53.1666,-113.889999389648,-125.765499420166,-125.765499420166,3.68129992485046,8.94005991771496e-05,0.0635538448260715
-115.1667,53.1666,-113.5,-125.395,-125.395,3.01425504684448,7.32013725482012e-05,0.0520380032662345
-114.8334,53.1666,-113.639999389648,-125.527999420166,-125.527999420166,2.06399989128113,5.01243665957481e-05,0.0356328284815961
-114.5001,53.1666,-113.949996948242,-125.82249710083,-125.82249710083,1.64685904979706,3.999407514131e-05,0.0284313222605641
-114.1667,53.1666,-113.900001525879,-125.775001449585,-125.775001449585,1.23142099380493,2.99051359391625e-05,0.0212592128741112
-113.8334,53.1666,-113.730003356934,-125.613503189087,-125.613503189087,0.620146989822388,1.50603084779296e-05,0.0107061979097311
-113.5001,53.1666,-113.709999084473,-125.594499130249,-125.594499130249,0.553421020507813,1.34398641351228e-05,0.0095542428975733
-113.1667,53.1666,-113.830001831055,-125.708501739502,-125.708501739502,0.426227003335953,1.03509494639351e-05,0.00735836943027536
-112.8334,53.1666,-113.529998779297,-125.423498840332,-125.423498840332,0.483498990535736,1.17418032591293e-05,0.00834711119586883
-112.5001,53.1666,-113.190002441406,-125.100502319336,-125.100502319336,0.433057993650436,1.05168404914402e-05,0.0074762994298183
-112.1667,53.1666,-112.900001525879,-124.825001449585,-124.825001449585,0.456515997648239,1.10865195873343e-05,0.00788127766480042
-111.8334,53.1666,-112.809997558594,-124.739497680664,-124.739497680664,0.314433008432388,7.63602529779507e-06,0.00542836145764965
-111.5001,53.1666,-112.720001220703,-124.654001159668,-124.654001159668,0.361492991447449,8.77887993194549e-06,0.00624080350777091
-111.1667,53.1666,-112.389999389648,-124.340499420166,-124.340499420166,0.453323990106583,1.10090014843197e-05,0.00782617094811682
-110.8334,53.1666,-112.050003051758,-124.01750289917,-124.01750289917,0.211624994874001,5.13932625127398e-06,0.00365348718118553
-110.5001,53.1666,-112.01000213623,-123.979502029419,-123.979502029419,0.412185996770859,1.00099627403334e-05,0.00711596593948233
-110.1667,53.1666,-111.75,-123.7325,-123.7325,0.459787011146545,1.1165956354953e-05,0.00793774833780698
-109.8334,53.1666,-111.120002746582,-123.134002609253,-123.134002609253,0.647544980049133,1.57256703860932e-05,0.0111791959416661
-109.5001,53.1666,-110.540000915527,-122.583000869751,-122.583000869751,0.872069001197815,2.11782502981117e-05,0.0150553715022295
-109.1667,53.1666,-109.959999084473,-122.031999130249,-122.031999130249,0.995103001594543,2.41661387014387e-05,0.0171794265722227
-108.8334,53.1666,-109.980003356934,-122.051003189087,-122.051003189087,1.24841201305389,3.0317763905505e-05,0.0215525452900591
-108.5001,53.1666,-110.199996948242,-122.25999710083,-122.25999710083,1.85426700115204,4.50309902266772e-05,0.0320120065365521
-108.1667,53.1666,-110.599998474121,-122.639998550415,-122.639998550415,2.20927906036377,5.3652480313479e-05,0.0381409234363189
-107.8334,53.1666,-111.230003356934,-123.238503189087,-123.238503189087,2.7488911151886,6.67569928523513e-05,0.0474567687895083
-107.5001,53.1666,-111.069999694824,-123.086499710083,-123.086499710083,2.81432199478149,6.83459858601759e-05,0.0485863654138989
-107.1667,53.1666,-109.839996337891,-121.917996520996,-121.917996520996,2.75975489616394,6.70208204535659e-05,0.0476443207587653
-106.8334,53.1666,-108.650001525879,-120.787501449585,-120.787501449585,2.7376561164856,6.64841502053769e-05,0.0472628081292069
-106.5001,53.1666,-108.190002441406,-120.350502319336,-120.350502319336,2.67330598831177,6.49214033134348e-05,0.0461518695629439
-106.1667,53.1666,-107.639999389648,-119.827999420166,-119.827999420166,2.12724208831787,5.16602073106537e-05,0.036724639759944
-105.8334,53.1666,-106.709999084473,-118.944499130249,-118.944499130249,1.5429470539093,3.7470565814795e-05,0.0266373888682757
-105.5001,53.1666,-107.110000610352,-119.324500579834,-119.324500579834,1.16120898723602,2.82000329633583e-05,0.0200470750256611
-105.1667,53.1666,-106.919998168945,-119.143998260498,-119.143998260498,1.27155303955078,3.08797451829419e-05,0.0219520512355462
-104.8334,53.1666,-106.650001525879,-118.887501449585,-118.887501449585,1.69384205341339,4.11350603259423e-05,0.0292424353407939
-104.5001,53.1666,-106.309997558594,-118.564497680664,-118.564497680664,1.6370040178299,3.97547450729211e-05,0.028261185302103
-104.1667,53.1666,-105.639999389648,-117.927999420166,-117.927999420166,2.33854794502258,5.67917832715038e-05,0.0403726173499245
-103.8334,53.1666,-105.51000213623,-117.804502029419,-117.804502029419,2.79258489608765,6.78180990573418e-05,0.0482110968333542
-103.5001,53.1666,-105.629997253418,-117.918497390747,-117.918497390747,3.95537805557251,9.60566037429551e-05,0.0682855209583378
-103.1667,53.1666,-106.319999694824,-118.573999710083,-118.573999710083,11.4535789489746,0.000278150881934107,0.197734222716412
-102.8334,53.1666,-107.150001525879,-119.362501449585,-119.362501449585,12.0286483764648,0.000292116478988298,0.207662203023644
-102.5001,53.1666,-107.480003356934,-119.676003189087,-119.676003189087,14.2967386245728,0.000347197192678567,0.246818440934803
-102.1667,53.1666,-104.730003356934,-117.063503189087,-117.063503189087,16.5540676116943,0.000402016568471974,0.285788896778535
-101.8334,53.1666,-103.779998779297,-116.160998840332,-116.160998840332,17.2495708465576,0.000418906908079103,0.297796042506094
-101.5001,53.1666,-103.269996643066,-115.676496810913,-115.676496810913,16.7235279083252,0.000406131922386299,0.288714453950217
-101.1667,53.1666,-102.919998168945,-115.343998260498,-115.343998260498,17.0613117218018,0.000414335023446687,0.294545942963522
-100.8334,53.1666,-102.660003662109,-115.097003479004,-115.097003479004,16.370662689209,0.00039756256844564,0.282622600029583
-100.5001,53.1666,-102.309997558594,-114.764497680664,-114.764497680664,14.168381690979,0.000344080036509259,0.244602490915382
-100.1667,53.1666,-102,-114.47,-114.47,12.8485116958618,0.000312026911035052,0.221816297295564
-99.8334,53.1666,-101.800003051758,-114.28000289917,-114.28000289917,12.1180019378662,0.000294286435821745,0.209204800065962
-99.5001,53.1666,-101.309997558594,-113.814497680664,-113.814497680664,12.4186506271362,0.000301587708065586,0.214395189475976
-99.1667,53.1666,-100.459999084473,-113.006999130249,-113.006999130249,12.5378875732422,0.000304483384767711,0.216453692321451
-98.8334,53.1666,-100.160003662109,-112.722003479004,-112.722003479004,12.7011060714722,0.000308447156217044,0.219271491284048
-98.5001,53.1666,-99.7699966430664,-112.351496810913,-112.351496810913,11.3380546569824,0.000275345367269599,0.195739815013483
-98.1667,53.1666,-99.379997253418,-111.980997390747,-111.980997390747,11.1042861938477,0.000269668285505114,0.191704043700473
-97.8334,53.1666,-99,-111.62,-111.62,11.158317565918,0.00027098044075898,0.192636839589533
-95.1668,53.1666,-97.0400009155273,-109.758000869751,-109.758000869751,11.0644283294678,0.000268700334772975,0.19101593879742
-94.8334,53.1666,-96.7200012207031,-109.454001159668,-109.454001159668,10.1101503372192,0.000245525633979735,0.174541313888188
-94.5001,53.1666,-96.370002746582,-109.121502609253,-109.121502609253,9.65332317352295,0.00023443155770544,0.16665466426263
-94.1668,53.1666,-96.0100021362305,-108.779502029419,-108.779502029419,9.3181676864624,0.000226292285716636,0.160868550592981
-93.8334,53.1666,-95.6399993896484,-108.427999420166,-108.427999420166,8.04924583435059,0.0001954764390854,0.138961924093702
-93.5001,53.1666,-93.3199996948242,-106.223999710083,-106.223999710083,6.82067823410034,0.000165640597987376,0.117751972115172
-93.1668,53.1666,-93.0299987792969,-105.948498840332,-105.948498840332,7.10509920120239,0.00017254777898228,0.122662206645769
-118.5001,52.8332,-110.550003051758,-122.59250289917,-122.59250289917,0.441289991140366,1.07167550659242e-05,0.00761841637268186
-118.1667,52.8332,-111.980003356934,-123.951003189087,-123.951003189087,0.44192299246788,1.07321275427979e-05,0.0076293444874687
-117.8334,52.8332,-112.569999694824,-124.511499710083,-124.511499710083,0.51980197429657,1.26234234928485e-05,0.00897384475297044
-117.5001,52.8332,-114.75,-126.5825,-126.5825,0.855229020118713,2.07692903031815e-05,0.0147646466044425
-117.1667,52.8332,-114.180000305176,-126.041000289917,-126.041000289917,1.15701103210449,2.80980853601369e-05,0.0199746016617781
-116.8334,52.8332,-116.940002441406,-128.663002319336,-128.663002319336,1.78952503204346,4.34587274530998e-05,0.0308943032408532
-116.5001,52.8332,-115.440002441406,-127.238002319336,-127.238002319336,2.1048059463501,5.11153441981421e-05,0.03633730291855
-116.1667,52.8332,-113.839996337891,-125.717996520996,-125.717996520996,1.68723905086517,4.09747059956162e-05,0.029128441314797
-115.8334,52.8332,-113.029998779297,-124.948498840332,-124.948498840332,3.30942106246948,8.03694977192789e-05,0.0571337399728064
-115.5001,52.8332,-112.769996643066,-124.701496810913,-124.701496810913,3.40637898445129,8.27241269255632e-05,0.0588076184543432
-115.1667,52.8332,-112.779998779297,-124.710998840332,-124.710998840332,2.67058992385864,6.48554435181261e-05,0.0461049795126043
-114.8334,52.8332,-113.550003051758,-125.44250289917,-125.44250289917,1.89989197254181,4.61389955136551e-05,0.032799674591612
-114.5001,52.8332,-113.870002746582,-125.746502609253,-125.746502609253,0.877292990684509,2.13051152098927e-05,0.015145558290589
-114.1667,52.8332,-113.540000915527,-125.433000869751,-125.433000869751,0.638334989547729,1.55020051900891e-05,0.0110201949585556
-113.8334,52.8332,-113.050003051758,-124.96750289917,-124.96750289917,0.295686006546021,7.18075318315354e-06,0.00510471381329516
-113.5001,52.8332,-112.639999389648,-124.577999420166,-124.577999420166,0.274702996015549,6.67117945858372e-06,0.00474246378682071
-113.1667,52.8332,-112.370002746582,-124.321502609253,-124.321502609253,0.412297010421753,1.00126587137965e-05,0.0071178824756208
-112.8334,52.8332,-112.059997558594,-124.026997680664,-124.026997680664,0.374446988105774,9.09346855189883e-06,0.0064644408941037
-112.5001,52.8332,-111.75,-123.7325,-123.7325,0.253509014844894,6.15648229880728e-06,0.00437657156992366
-112.1667,52.8332,-111.669998168945,-123.656498260498,-123.656498260498,0.345452010631561,8.38932370843626e-06,0.00596387252511745
-111.8334,52.8332,-111.48999786377,-123.485497970581,-123.485497970581,0.495002001523972,1.20211546012321e-05,0.00854569881173896
-111.5001,52.8332,-111.269996643066,-123.276496810913,-123.276496810913,0.222352996468544,5.39985644172417e-06,0.00383869505953061
-111.1667,52.8332,-111.059997558594,-123.076997680664,-123.076997680664,0.145818993449211,3.54122338627377e-06,0.00251741446541918
-110.8334,52.8332,-110.889999389648,-122.915499420166,-122.915499420166,0.141001999378204,3.42424238364647e-06,0.00243425403297239
-110.5001,52.8332,-110.620002746582,-122.659002609253,-122.659002609253,0.148545995354652,3.60744879829682e-06,0.00256449333958775
-110.1667,52.8332,-110.080001831055,-122.146001739502,-122.146001739502,0.156360000371933,3.79721239941023e-06,0.00269939407369693
-109.8334,52.8332,-110.120002746582,-122.184002609253,-122.184002609253,0.230004996061325,5.58568573095974e-06,0.00397079893714349
-109.5001,52.8332,-110.080001831055,-122.146001739502,-122.146001739502,0.435326009988785,1.05719194102274e-05,0.00751545439175373
-109.1667,52.8332,-109.379997253418,-121.480997390747,-121.480997390747,0.720049023628235,1.74864356242043e-05,0.0124309034441664
-108.8334,52.8332,-108.800003051758,-120.93000289917,-120.93000289917,0.82449597120285,2.00229362859303e-05,0.0142340722253636
-108.5001,52.8332,-108.220001220703,-120.379001159668,-120.379001159668,1.37571203708649,3.34092529599432e-05,0.0237502488564294
-108.1667,52.8332,-108.410003662109,-120.559503479004,-120.559503479004,1.95089304447174,4.73775597388718e-05,0.033680155475421
-107.8334,52.8332,-108.769996643066,-120.901496810913,-120.901496810913,1.68268799781799,4.08641833874042e-05,0.0290498720797278
-107.5001,52.8332,-109.209999084473,-121.319499130249,-121.319499130249,1.88000297546387,4.56559899742809e-05,0.0324563115785891
-107.1667,52.8332,-108.209999084473,-120.369499130249,-120.369499130249,1.45239901542664,3.52716010306381e-05,0.0250741704116143
-106.8334,52.8332,-107.309997558594,-119.514497680664,-119.514497680664,0.970349013805389,2.35649865580246e-05,0.016752074514283
-106.5001,52.8332,-107.069999694824,-119.286499710083,-119.286499710083,1.3979070186615,3.39482594772164e-05,0.0241334223124724
-106.1667,52.8332,-106.699996948242,-118.93499710083,-118.93499710083,1.40377795696259,3.40908355814632e-05,0.0242347780045886
-105.8334,52.8332,-106.639999389648,-118.877999420166,-118.877999420166,0.970457017421722,2.35676094326098e-05,0.0167539390852805
-105.5001,52.8332,-106.809997558594,-119.039497680664,-119.039497680664,0.932506024837494,2.26459672014255e-05,0.0160987543562635
-105.1667,52.8332,-106.319999694824,-118.573999710083,-118.573999710083,0.759869992733002,1.84534903522772e-05,0.013118371388363
-104.8334,52.8332,-105.830001831055,-118.108501739502,-118.108501739502,0.928937017917633,2.25592936449057e-05,0.0160371391343043
-104.5001,52.8332,-105.610000610352,-117.899500579834,-117.899500579834,2.35364198684692,5.71583430223114e-05,0.0406332004079434
-104.1667,52.8332,-105.599998474121,-117.889998550415,-117.889998550415,2.58119606971741,6.26845081729692e-05,0.0445616868577067
-103.8334,52.8332,-105.610000610352,-117.899500579834,-117.899500579834,4.58598804473877,0.000111371006815084,0.0791723517559863
-103.5001,52.8332,-105.519996643066,-117.813996810913,-117.813996810913,5.54472923278809,0.000134654096597806,0.0957240291355806
-103.1667,52.8332,-105.169998168945,-117.481498260498,-117.481498260498,11.050389289856,0.000268359395816957,0.190773569264046
-102.8334,52.8332,-104.75,-117.0825,-117.0825,13.4369993209839,0.000326318369858905,0.231975928939973
-102.5001,52.8332,-103.639999389648,-116.027999420166,-116.027999420166,14.7757654190063,0.000358830388375333,0.255088344279394
-102.1667,52.8332,-103.139999389648,-115.552999420166,-115.552999420166,13.8714981079102,0.000336870200105263,0.239477102179083
-101.8334,52.8332,-103.180000305176,-115.591000289917,-115.591000289917,13.3701248168945,0.000324694318339792,0.230821409628187
-101.5001,52.8332,-103.660003662109,-116.047003479004,-116.047003479004,13.5557823181152,0.000329203022381758,0.234026594824787
-101.1667,52.8332,-101.879997253418,-114.355997390747,-114.355997390747,14.7966423034668,0.000359337384821647,0.255448762148771
-100.8334,52.8332,-101.230003356934,-113.738503189087,-113.738503189087,11.5249795913696,0.000279884851005374,0.198966881135962
-100.5001,52.8332,-100.919998168945,-113.443998260498,-113.443998260498,11.7931079864502,0.000286396365868587,0.203595841221333
-100.1667,52.8332,-100.559997558594,-113.101997680664,-113.101997680664,12.2464199066162,0.000297405074233644,0.21142180379438
-99.8334,52.8332,-100.220001220703,-112.779001159668,-112.779001159668,12.8818778991699,0.000312837211371593,0.222392330368328
-99.5001,52.8332,-99.9199981689453,-112.493998260498,-112.493998260498,13.5390272140503,0.000328796123630431,0.233737335241073
-99.1667,52.8332,-99.4000015258789,-112.000001449585,-112.000001449585,14.2297191619873,0.0003455696208333,0.245661419064151
-98.8334,52.8332,-98.6699981689453,-111.306498260498,-111.306498260498,12.8119640350342,0.000311139348803446,0.221185339641362
-98.5001,52.8332,-98.2300033569336,-110.888503189087,-110.888503189087,12.8246965408325,0.000311448558503996,0.221405153216532
-98.1667,52.8332,-97.8300018310547,-110.508501739502,-110.508501739502,12.1372356414795,0.000294753527518299,0.209536850113452
-97.8334,52.8332,-97.4400024414062,-110.138002319336,-110.138002319336,11.4415769577026,0.00027785941282457,0.197527020720792
-94.5001,52.8332,-95.0800018310547,-107.896001739502,-107.896001739502,10.8540525436401,0.00026359134564161,0.187384017921483
-94.1668,52.8332,-94.629997253418,-107.468497390747,-107.468497390747,10.1783008575439,0.00024718067363302,0.175717862303679
-117.5001,52.4999,-114.519996643066,-126.363996810913,-126.363996810913,0.222386002540588,5.40065799625041e-06,0.00383926487530868
-116.8334,52.4999,-114.559997558594,-126.401997680664,-126.401997680664,1.11074697971344,2.69745599510272e-05,0.0191759005326367
-116.5001,52.4999,-113.190002441406,-125.100502319336,-125.100502319336,1.1590770483017,2.81482586928483e-05,0.0200102692997011
-116.1667,52.4999,-114.769996643066,-126.601496810913,-126.601496810913,0.775714993476868,1.88382871874662e-05,0.0133919189772859
-115.8334,52.4999,-113.860000610352,-125.737000579834,-125.737000579834,1.65460205078125,4.0182114405034e-05,0.0285649971833041
-115.5001,52.4999,-112.319999694824,-124.273999710083,-124.273999710083,2.07380890846252,5.03625791921834e-05,0.0358021710422591
-115.1667,52.4999,-111.370002746582,-123.371502609253,-123.371502609253,1.62486100196838,3.94598511723974e-05,0.0280515486624547
-114.8334,52.4999,-112.209999084473,-124.169499130249,-124.169499130249,0.984233021736145,2.39021605599609e-05,0.0169917675856458
-114.5001,52.4999,-112.139999389648,-124.102999420166,-124.102999420166,0.618511021137238,1.50205788759757e-05,0.0106779545983795
-114.1667,52.4999,-111.790000915527,-123.770500869751,-123.770500869751,0.533571004867554,1.29578052624036e-05,0.00921155285885081
-113.8334,52.4999,-111.680000305176,-123.666000289917,-123.666000289917,0.174881994724274,4.24702019199924e-06,0.00301915719513993
-113.5001,52.4999,-111.870002746582,-123.846502609253,-123.846502609253,0.131235003471375,3.18705027649515e-06,0.00226563692625711
-113.1667,52.4999,-111.379997253418,-123.380997390747,-123.380997390747,0.113250002264977,2.75028339607884e-06,0.00195514443740765
-112.8334,52.4999,-111.269996643066,-123.276496810913,-123.276496810913,0.155623003840446,3.77931439249652e-06,0.00268667058901608
-112.5001,52.4999,-110.709999084473,-122.744499130249,-122.744499130249,0.15530900657177,3.771688949166e-06,0.00268124975015572
-112.1667,52.4999,-110.129997253418,-122.193497390747,-122.193497390747,0.202805995941162,4.9251563099942e-06,0.00350123626408002
-111.8334,52.4999,-110.139999389648,-122.202999420166,-122.202999420166,0.179648995399475,4.36278710187909e-06,0.00310145454319146
-111.5001,52.4999,-110.150001525879,-122.212501449585,-122.212501449585,0.190604001283646,4.62883010571662e-06,0.00329058141637325
-111.1667,52.4999,-110.169998168945,-122.231498260498,-122.231498260498,0.116723999381065,2.83464963356506e-06,0.00201511941313611
-110.8334,52.4999,-109.620002746582,-121.709002609253,-121.709002609253,0.173274993896484,4.20799407627507e-06,0.00299141398395648
-110.5001,52.4999,-109.430000305176,-121.528500289917,-121.528500289917,0.164030998945236,3.98350308007739e-06,0.00283182594910533
-110.1667,52.4999,-109.160003662109,-121.272003479004,-121.272003479004,0.19454899430275,4.72463450819868e-06,0.00335868765039227
-109.8334,52.4999,-108.970001220703,-121.091501159668,-121.091501159668,0.215509995818138,5.2336737424591e-06,0.00372055771393025
-109.5001,52.4999,-108.730003356934,-120.863503189087,-120.863503189087,0.171988993883133,4.1767634854288e-06,0.00296921252062471
-109.1667,52.4999,-108.709999084473,-120.844499130249,-120.844499130249,0.137318000197411,3.33477623286974e-06,0.00237065358827757
-108.8334,52.4999,-108.480003356934,-120.626003189087,-120.626003189087,0.331351011991501,8.04688007353771e-06,0.00572043333305015
-108.5001,52.4999,-108.599998474121,-120.739998550415,-120.739998550415,0.485347986221313,1.17867062351272e-05,0.00837903219858093
-108.1667,52.4999,-108.199996948242,-120.35999710083,-120.35999710083,0.611343026161194,1.48465036691632e-05,0.0105542065610771
-107.8334,52.4999,-107.300003051758,-119.50500289917,-119.50500289917,0.649685025215149,1.57776415169474e-05,0.0112161416133523
-107.5001,52.4999,-106.620002746582,-118.859002609253,-118.859002609253,0.934921026229858,2.27046156614528e-05,0.0161404468634969
-107.1667,52.4999,-106.339996337891,-118.592996520996,-118.592996520996,1.2972799539566,3.15045249101611e-05,0.0223961998676541
-106.8334,52.4999,-106.25,-118.5075,-118.5075,0.419007003307343,1.01756113111648e-05,0.00723372357939942
-106.5001,52.4999,-105.930000305176,-118.203500289917,-118.203500289917,0.382979989051819,9.30069301416173e-06,0.0066117543510608
-106.1667,52.4999,-105.809997558594,-118.089497680664,-118.089497680664,0.027207000181079,6.60723702945796e-07,0.000469700785860699
-105.8334,52.4999,-106.129997253418,-118.393497390747,-118.393497390747,0.021385999396443,5.19360334412803e-07,0.000369207213440292
-105.5001,52.4999,-106.23999786377,-118.497997970581,-118.497997970581,0.527521014213562,1.28108808605552e-05,0.00910710601260842
-105.1667,52.4999,-105.860000610352,-118.137000579834,-118.137000579834,1.29453897476196,3.14379600587946e-05,0.0223488796900094
-104.8334,52.4999,-105.839996337891,-118.117996520996,-118.117996520996,1.71911096572876,4.17487174437172e-05,0.029678677039378
-104.5001,52.4999,-105.75,-118.0325,-118.0325,2.37623190879822,5.77069406913515e-05,0.0410231921020823
-104.1667,52.4999,-105.519996643066,-117.813996810913,-117.813996810913,3.79626893997192,9.2192628908083e-05,0.0655386662467636
-103.8334,52.4999,-105.25,-117.5575,-117.5575,5.79173612594604,0.00014065267446432,0.0999883482834883
-103.5001,52.4999,-105.26000213623,-117.567002029419,-117.567002029419,7.62929916381836,0.000185278007896842,0.131711978129216
-103.1667,52.4999,-104.690002441406,-117.025502319336,-117.025502319336,8.74506855010986,0.000212374537306092,0.150974585329289
-102.8334,52.4999,-104,-116.37,-116.37,12.1770248413086,0.000295719810727523,0.210223769593883
-102.5001,52.4999,-103.720001220703,-116.104001159668,-116.104001159668,24.9850978851318,0.000606764666565779,0.431341935286725
-102.1667,52.4999,-104.349998474121,-116.702498550415,-116.702498550415,13.1947937011719,0.000320436391216226,0.227794498822414
-101.8334,52.4999,-105.620002746582,-117.909002609253,-117.909002609253,11.148962020874,0.000270753240761797,0.192475325757429
-101.5001,52.4999,-105.449996948242,-117.74749710083,-117.74749710083,9.92531585693359,0.00024103691705271,0.171350337298835
-101.1667,52.4999,-101.830001831055,-114.308501739502,-114.308501739502,10.1630220413208,0.000246809626624368,0.175454089306316
-100.8334,52.4999,-99.9300003051758,-112.503500289917,-112.503500289917,10.4434976577759,0.000253620994531775,0.180296211428818
-100.5001,52.4999,-99.5999984741211,-112.189998550415,-112.189998550415,11.0644588470459,0.000268701075894271,0.191016465651919
-100.1667,52.4999,-99.129997253418,-111.743497390747,-111.743497390747,11.8307247161865,0.00028730989050558,0.204245255247174
